frame,vehicle_type,estimated_speed,status
1401,car,24,OK
1402,car,38,OK
1402,car,21,OK
1402,car,64,OVER-SPEED
1402,car,24,OK
1402,car,27,OK
1402,car,20,OK
1402,car,23,OK
1402,car,33,OK
1402,truck,80,OVER-SPEED
1402,car,80,OVER-SPEED
1402,car,24,OK
1403,car,21,OK
1403,car,43,OK
1403,car,19,OK
1403,car,22,OK
1403,car,62,OVER-SPEED
1403,truck,79,OVER-SPEED
1403,car,23,OK
1403,car,28,OK
1403,car,77,OVER-SPEED
1403,car,23,OK
1403,car,37,OK
1403,car,28,OK
1403,car,11,OK
1404,car,43,OK
1404,car,22,OK
1404,car,19,OK
1404,car,24,OK
1404,car,34,OK
1404,car,60,OK
1404,car,29,OK
1404,car,22,OK
1404,truck,77,OVER-SPEED
1404,car,11,OK
1404,car,22,OK
1405,car,43,OK
1405,car,22,OK
1405,car,24,OK
1405,car,19,OK
1405,car,33,OK
1405,car,29,OK
1405,car,60,OK
1405,car,22,OK
1405,truck,77,OVER-SPEED
1405,car,11,OK
1405,car,22,OK
1406,car,45,OK
1406,car,23,OK
1406,car,23,OK
1406,car,37,OK
1406,car,28,OK
1406,car,18,OK
1406,car,21,OK
1406,truck,74,OVER-SPEED
1406,car,59,OK
1406,car,22,OK
1406,car,13,OK
1407,car,48,OK
1407,car,22,OK
1407,car,24,OK
1407,car,18,OK
1407,car,37,OK
1407,car,30,OK
1407,car,22,OK
1407,truck,72,OVER-SPEED
1407,car,58,OK
1407,car,72,OVER-SPEED
1407,car,22,OK
1407,car,22,OK
1407,car,14,OK
1407,car,13,OK
1407,car,15,OK
1408,car,23,OK
1408,car,48,OK
1408,car,35,OK
1408,car,23,OK
1408,car,19,OK
1408,car,30,OK
1408,car,22,OK
1408,car,14,OK
1408,car,70,OVER-SPEED
1408,truck,70,OVER-SPEED
1408,truck,55,OK
1408,car,55,OK
1408,car,23,OK
1409,car,23,OK
1409,car,23,OK
1409,car,34,OK
1409,car,49,OK
1409,car,33,OK
1409,car,19,OK
1409,car,22,OK
1409,car,70,OVER-SPEED
1409,car,13,OK
1409,car,52,OK
1409,truck,70,OVER-SPEED
1409,truck,52,OK
1410,car,23,OK
1410,car,24,OK
1410,car,37,OK
1410,car,52,OK
1410,car,32,OK
1410,car,67,OVER-SPEED
1410,car,22,OK
1410,car,19,OK
1410,car,12,OK
1410,truck,54,OK
1410,car,54,OK
1410,car,23,OK
1410,car,31,OK
1411,car,23,OK
1411,car,24,OK
1411,car,37,OK
1411,car,52,OK
1411,car,32,OK
1411,car,67,OVER-SPEED
1411,car,22,OK
1411,car,19,OK
1411,car,12,OK
1411,truck,54,OK
1411,car,23,OK
1411,car,53,OK
1411,car,31,OK
1412,car,21,OK
1412,car,55,OK
1412,car,31,OK
1412,car,25,OK
1412,car,39,OK
1412,car,66,OVER-SPEED
1412,car,23,OK
1412,car,19,OK
1412,car,48,OK
1412,car,12,OK
1412,car,22,OK
1412,car,27,OK
1413,car,59,OK
1413,car,22,OK
1413,car,25,OK
1413,car,32,OK
1413,car,40,OK
1413,car,23,OK
1413,car,47,OK
1413,truck,65,OVER-SPEED
1413,car,18,OK
1413,car,66,OVER-SPEED
1413,car,12,OK
1413,car,64,OVER-SPEED
1413,car,21,OK
1414,car,20,OK
1414,car,62,OVER-SPEED
1414,car,25,OK
1414,car,39,OK
1414,car,28,OK
1414,car,22,OK
1414,car,54,OK
1414,car,46,OK
1414,truck,65,OVER-SPEED
1414,car,12,OK
1414,car,18,OK
1414,car,64,OVER-SPEED
1414,car,21,OK
1414,car,10,OK
1415,car,20,OK
1415,car,68,OVER-SPEED
1415,car,41,OK
1415,car,63,OVER-SPEED
1415,car,26,OK
1415,car,22,OK
1415,car,28,OK
1415,truck,63,OVER-SPEED
1415,car,45,OK
1415,car,18,OK
1415,car,12,OK
1415,car,10,OK
1415,car,63,OVER-SPEED
1416,car,27,OK
1416,car,72,OVER-SPEED
1416,car,65,OVER-SPEED
1416,car,43,OK
1416,car,20,OK
1416,car,22,OK
1416,car,28,OK
1416,truck,60,OVER-SPEED
1416,car,46,OK
1416,car,18,OK
1416,car,11,OK
1416,car,60,OK
1416,car,10,OK
1417,car,26,OK
1417,car,43,OK
1417,car,72,OVER-SPEED
1417,car,65,OVER-SPEED
1417,car,20,OK
1417,car,22,OK
1417,car,28,OK
1417,truck,60,OVER-SPEED
1417,car,45,OK
1417,car,18,OK
1417,car,11,OK
1417,car,60,OVER-SPEED
1417,car,10,OK
1418,car,77,OVER-SPEED
1418,car,27,OK
1418,car,69,OVER-SPEED
1418,car,44,OK
1418,car,20,OK
1418,car,22,OK
1418,car,26,OK
1418,truck,60,OK
1418,car,44,OK
1418,car,14,OK
1418,car,9,OK
1418,car,19,OK
1418,car,60,OK
1418,car,31,OK
1419,car,81,OVER-SPEED
1419,car,28,OK
1419,car,74,OVER-SPEED
1419,car,47,OK
1419,car,29,OK
1419,car,22,OK
1419,car,20,OK
1419,truck,57,OK
1419,car,19,OK
1419,car,45,OK
1419,car,11,OK
1419,car,57,OK
1419,car,15,OK
1420,car,79,OVER-SPEED
1420,car,30,OK
1420,car,49,OK
1420,car,20,OK
1420,car,22,OK
1420,car,30,OK
1420,truck,56,OK
1420,car,46,OK
1420,car,88,OVER-SPEED
1420,car,19,OK
1420,truck,45,OK
1420,car,15,OK
1420,car,10,OK
1421,car,85,OVER-SPEED
1421,car,30,OK
1421,car,49,OK
1421,car,20,OK
1421,car,46,OK
1421,car,22,OK
1421,car,23,OK
1421,car,103,OVER-SPEED
1421,car,19,OK
1421,truck,46,OK
1421,car,56,OK
1421,truck,56,OK
1421,car,15,OK
1421,car,10,OK
1422,car,90,OVER-SPEED
1422,car,31,OK
1422,car,44,OK
1422,car,52,OK
1422,car,21,OK
1422,car,22,OK
1422,car,22,OK
1422,car,14,OK
1422,car,94,OVER-SPEED
1422,car,18,OK
1422,car,20,OK
1422,car,55,OK
1422,truck,55,OK
1423,car,90,OVER-SPEED
1423,car,31,OK
1423,car,44,OK
1423,car,52,OK
1423,car,21,OK
1423,car,22,OK
1423,car,22,OK
1423,car,14,OK
1423,car,94,OVER-SPEED
1423,car,18,OK
1423,car,20,OK
1423,car,55,OK
1423,truck,55,OK
1424,car,94,OVER-SPEED
1424,car,32,OK
1424,car,21,OK
1424,car,13,OK
1424,car,54,OK
1424,car,44,OK
1424,car,21,OK
1424,car,80,OVER-SPEED
1424,car,52,OK
1424,car,23,OK
1424,car,19,OK
1424,truck,54,OK
1424,truck,44,OK
1425,car,98,OVER-SPEED
1425,car,34,OK
1425,car,20,OK
1425,car,78,OVER-SPEED
1425,car,46,OK
1425,car,58,OK
1425,car,13,OK
1425,car,22,OK
1425,car,26,OK
1425,truck,53,OK
1425,car,53,OK
1425,car,18,OK
1425,car,21,OK
1426,car,102,OVER-SPEED
1426,car,20,OK
1426,car,15,OK
1426,car,33,OK
1426,car,43,OK
1426,car,63,OVER-SPEED
1426,truck,52,OK
1426,car,21,OK
1426,car,24,OK
1426,car,20,OK
1426,car,52,OK
1426,car,17,OK
1427,car,36,OK
1427,car,100,OVER-SPEED
1427,car,21,OK
1427,car,16,OK
1427,car,44,OK
1427,car,51,OK
1427,car,24,OK
1427,car,21,OK
1427,car,67,OVER-SPEED
1427,car,20,OK
1427,car,17,OK
1428,car,97,OVER-SPEED
1428,car,19,OK
1428,car,38,OK
1428,car,42,OK
1428,car,70,OVER-SPEED
1428,car,15,OK
1428,car,50,OK
1428,car,20,OK
1428,car,18,OK
1428,car,26,OK
1428,car,20,OK
1429,car,97,OVER-SPEED
1429,car,20,OK
1429,car,38,OK
1429,car,42,OK
1429,car,15,OK
1429,car,70,OVER-SPEED
1429,car,50,OK
1429,car,20,OK
1429,car,18,OK
1429,car,26,OK
1429,car,20,OK
1430,car,94,OVER-SPEED
1430,car,39,OK
1430,car,20,OK
1430,car,50,OK
1430,car,41,OK
1430,car,49,OK
1430,car,14,OK
1430,car,21,OK
1430,car,18,OK
1430,car,23,OK
1430,car,21,OK
1431,car,41,OK
1431,car,91,OVER-SPEED
1431,car,82,OVER-SPEED
1431,car,40,OK
1431,car,20,OK
1431,car,49,OK
1431,car,20,OK
1431,car,14,OK
1431,car,18,OK
1431,car,22,OK
1431,car,22,OK
1432,car,41,OK
1432,car,91,OVER-SPEED
1432,car,75,OVER-SPEED
1432,car,19,OK
1432,car,38,OK
1432,car,20,OK
1432,car,48,OK
1432,car,14,OK
1432,car,17,OK
1432,car,23,OK
1432,truck,47,OK
1432,car,13,OK
1432,car,20,OK
1433,car,88,OVER-SPEED
1433,car,66,OVER-SPEED
1433,car,43,OK
1433,car,36,OK
1433,car,17,OK
1433,car,46,OK
1433,car,18,OK
1433,car,19,OK
1433,car,18,OK
1433,car,22,OK
1433,truck,46,OK
1433,car,20,OK
1433,car,12,OK
1434,car,82,OVER-SPEED
1434,car,44,OK
1434,car,36,OK
1434,car,46,OK
1434,car,18,OK
1434,car,18,OK
1434,car,20,OK
1434,car,23,OK
1434,car,18,OK
1434,car,12,OK
1434,car,19,OK
1434,truck,46,OK
1434,car,55,OK
1435,car,82,OVER-SPEED
1435,car,44,OK
1435,car,36,OK
1435,car,46,OK
1435,car,18,OK
1435,car,18,OK
1435,car,20,OK
1435,car,23,OK
1435,car,18,OK
1435,car,12,OK
1435,car,19,OK
1435,truck,46,OK
1435,car,55,OK
1436,car,82,OVER-SPEED
1436,car,48,OK
1436,car,35,OK
1436,car,44,OK
1436,car,18,OK
1436,car,19,OK
1436,car,21,OK
1436,car,12,OK
1436,car,21,OK
1436,car,41,OK
1436,truck,45,OK
1436,car,18,OK
1436,car,18,OK
1437,car,80,OVER-SPEED
1437,car,50,OK
1437,car,35,OK
1437,car,17,OK
1437,car,44,OK
1437,car,12,OK
1437,car,28,OK
1437,car,19,OK
1437,car,22,OK
1437,car,21,OK
1437,truck,44,OK
1437,car,18,OK
1437,car,19,OK
1438,car,17,OK
1438,car,53,OK
1438,car,80,OVER-SPEED
1438,car,34,OK
1438,car,44,OK
1438,car,13,OK
1438,car,19,OK
1438,car,20,OK
1438,car,17,OK
1438,truck,43,OK
1438,car,20,OK
1438,car,19,OK
1439,car,56,OK
1439,car,77,OVER-SPEED
1439,car,34,OK
1439,car,18,OK
1439,car,43,OK
1439,car,14,OK
1439,car,20,OK
1439,car,20,OK
1439,car,17,OK
1439,truck,43,OK
1439,car,19,OK
1440,car,74,OVER-SPEED
1440,car,60,OVER-SPEED
1440,car,33,OK
1440,car,19,OK
1440,car,14,OK
1440,car,20,OK
1440,car,21,OK
1440,car,16,OK
1440,truck,42,OK
1440,car,18,OK
1440,bus,42,OK
1440,car,42,OK
1441,car,74,OVER-SPEED
1441,car,60,OVER-SPEED
1441,car,33,OK
1441,car,19,OK
1441,car,15,OK
1441,car,19,OK
1441,car,21,OK
1441,car,16,OK
1441,truck,42,OK
1441,car,18,OK
1441,bus,42,OK
1441,car,42,OK
1442,car,73,OVER-SPEED
1442,car,64,OVER-SPEED
1442,car,33,OK
1442,car,19,OK
1442,car,14,OK
1442,car,41,OK
1442,car,20,OK
1442,car,18,OK
1442,car,15,OK
1442,car,18,OK
1443,car,70,OVER-SPEED
1443,car,14,OK
1443,car,33,OK
1443,car,20,OK
1443,car,68,OVER-SPEED
1443,car,40,OK
1443,car,20,OK
1443,car,15,OK
1443,car,18,OK
1443,car,20,OK
1444,car,69,OVER-SPEED
1444,car,33,OK
1444,car,21,OK
1444,car,39,OK
1444,car,19,OK
1444,car,73,OVER-SPEED
1444,car,14,OK
1444,car,16,OK
1444,car,19,OK
1444,car,9,OK
1445,car,67,OVER-SPEED
1445,car,78,OVER-SPEED
1445,car,33,OK
1445,car,20,OK
1445,car,38,OK
1445,car,14,OK
1445,car,15,OK
1445,car,19,OK
1445,car,18,OK
1445,car,20,OK
1445,car,19,OK
1446,car,66,OVER-SPEED
1446,car,33,OK
1446,car,93,OVER-SPEED
1446,car,39,OK
1446,car,15,OK
1446,car,15,OK
1446,car,19,OK
1446,car,19,OK
1446,car,18,OK
1446,car,21,OK
1446,car,19,OK
1446,car,9,OK
1447,car,66,OVER-SPEED
1447,car,33,OK
1447,car,93,OVER-SPEED
1447,car,39,OK
1447,car,15,OK
1447,car,15,OK
1447,car,19,OK
1447,car,19,OK
1447,car,18,OK
1447,car,21,OK
1447,car,19,OK
1447,car,9,OK
1448,car,62,OVER-SPEED
1448,car,33,OK
1448,car,20,OK
1448,car,86,OVER-SPEED
1448,car,38,OK
1448,car,15,OK
1448,car,20,OK
1448,car,14,OK
1448,car,19,OK
1448,car,21,OK
1448,car,18,OK
1448,car,9,OK
1449,car,63,OVER-SPEED
1449,car,33,OK
1449,car,37,OK
1449,car,21,OK
1449,car,78,OVER-SPEED
1449,car,14,OK
1449,car,19,OK
1449,car,15,OK
1449,car,19,OK
1449,car,20,OK
1449,car,22,OK
1450,car,61,OVER-SPEED
1450,car,32,OK
1450,car,37,OK
1450,car,13,OK
1450,car,23,OK
1450,car,19,OK
1450,car,14,OK
1450,car,67,OVER-SPEED
1450,car,19,OK
1450,car,18,OK
1451,car,61,OVER-SPEED
1451,car,31,OK
1451,car,24,OK
1451,car,37,OK
1451,car,14,OK
1451,car,20,OK
1451,car,14,OK
1451,car,19,OK
1451,car,17,OK
1452,car,60,OK
1452,car,29,OK
1452,car,24,OK
1452,car,36,OK
1452,car,15,OK
1452,car,21,OK
1452,car,14,OK
1452,car,19,OK
1452,car,18,OK
1452,car,20,OK
1453,car,60,OK
1453,car,30,OK
1453,car,24,OK
1453,car,36,OK
1453,car,15,OK
1453,car,21,OK
1453,car,14,OK
1453,car,19,OK
1453,car,18,OK
1453,car,20,OK
1454,car,59,OK
1454,car,29,OK
1454,car,25,OK
1454,car,35,OK
1454,car,15,OK
1454,car,21,OK
1454,car,18,OK
1454,car,18,OK
1454,car,14,OK
1455,car,58,OK
1455,car,29,OK
1455,car,36,OK
1455,car,25,OK
1455,car,15,OK
1455,car,21,OK
1455,car,19,OK
1455,car,18,OK
1455,car,14,OK
1456,car,55,OK
1456,car,29,OK
1456,car,25,OK
1456,car,17,OK
1456,car,36,OK
1456,car,20,OK
1456,car,17,OK
1456,car,18,OK
1456,bus,36,OK
1457,car,54,OK
1457,car,26,OK
1457,car,18,OK
1457,car,35,OK
1457,car,26,OK
1457,car,21,OK
1457,car,18,OK
1457,bus,35,OK
1457,car,17,OK
1457,car,14,OK
1458,car,54,OK
1458,car,27,OK
1458,car,26,OK
1458,car,18,OK
1458,car,34,OK
1458,car,20,OK
1458,bus,34,OK
1458,car,16,OK
1458,car,15,OK
1459,car,54,OK
1459,car,27,OK
1459,car,26,OK
1459,car,18,OK
1459,car,34,OK
1459,car,21,OK
1459,bus,34,OK
1459,car,16,OK
1459,car,15,OK
1460,car,54,OK
1460,car,26,OK
1460,car,28,OK
1460,car,18,OK
1460,car,34,OK
1460,car,20,OK
1460,car,16,OK
1460,car,16,OK
1460,car,16,OK
1461,car,52,OK
1461,car,26,OK
1461,car,28,OK
1461,car,18,OK
1461,car,34,OK
1461,car,20,OK
1461,car,16,OK
1461,car,15,OK
1462,car,51,OK
1462,car,27,OK
1462,car,29,OK
1462,car,18,OK
1462,car,34,OK
1462,car,18,OK
1462,car,16,OK
1462,car,18,OK
1463,car,51,OK
1463,car,27,OK
1463,car,29,OK
1463,car,19,OK
1463,car,33,OK
1463,car,17,OK
1463,car,16,OK
1463,car,17,OK
1463,car,21,OK
1464,car,50,OK
1464,car,31,OK
1464,car,27,OK
1464,car,33,OK
1464,car,19,OK
1464,car,18,OK
1464,car,17,OK
1465,car,50,OK
1465,car,31,OK
1465,car,27,OK
1465,car,33,OK
1465,car,19,OK
1465,car,18,OK
1465,car,17,OK
1465,car,16,OK
1466,car,51,OK
1466,car,28,OK
1466,car,32,OK
1466,car,19,OK
1466,car,20,OK
1466,car,32,OK
1466,car,10,OK
1466,car,20,OK
1466,car,17,OK
1467,car,49,OK
1467,car,34,OK
1467,car,20,OK
1467,car,28,OK
1467,car,19,OK
1467,car,10,OK
1467,car,32,OK
1467,car,16,OK
1468,car,35,OK
1468,car,48,OK
1468,car,20,OK
1468,car,27,OK
1468,car,19,OK
1468,car,31,OK
1468,car,10,OK
1468,car,16,OK
1469,car,47,OK
1469,car,27,OK
1469,car,35,OK
1469,car,21,OK
1469,car,17,OK
1469,car,31,OK
1469,car,16,OK
1469,car,10,OK
1470,car,47,OK
1470,car,38,OK
1470,car,27,OK
1470,car,20,OK
1470,car,18,OK
1470,car,30,OK
1470,car,15,OK
1470,car,16,OK
1470,car,10,OK
1471,car,46,OK
1471,car,38,OK
1471,car,27,OK
1471,car,21,OK
1471,car,18,OK
1471,car,30,OK
1471,car,15,OK
1471,car,10,OK
1471,car,16,OK
1472,car,46,OK
1472,car,37,OK
1472,car,27,OK
1472,car,30,OK
1472,car,17,OK
1472,car,20,OK
1472,car,16,OK
1472,car,10,OK
1472,car,16,OK
1473,car,47,OK
1473,car,41,OK
1473,car,29,OK
1473,car,28,OK
1473,car,21,OK
1473,car,18,OK
1473,car,15,OK
1473,car,10,OK
1473,car,16,OK
1474,car,42,OK
1474,car,42,OK
1474,car,27,OK
1474,car,28,OK
1474,car,22,OK
1474,car,16,OK
1474,car,10,OK
1474,car,14,OK
1475,car,42,OK
1475,car,45,OK
1475,car,28,OK
1475,car,21,OK
1475,car,30,OK
1475,car,17,OK
1475,car,11,OK
1475,car,13,OK
1476,car,44,OK
1476,car,26,OK
1476,car,46,OK
1476,car,22,OK
1476,car,29,OK
1476,car,18,OK
1476,car,13,OK
1477,car,44,OK
1477,car,26,OK
1477,car,46,OK
1477,car,22,OK
1477,car,29,OK
1477,car,18,OK
1477,car,14,OK
1478,car,47,OK
1478,car,42,OK
1478,car,26,OK
1478,car,24,OK
1478,car,28,OK
1478,car,18,OK
1478,car,14,OK
1478,car,12,OK
1478,car,15,OK
1479,car,40,OK
1479,car,52,OK
1479,car,25,OK
1479,car,24,OK
1479,car,28,OK
1479,car,18,OK
1479,car,13,OK
1480,car,41,OK
1480,car,55,OK
1480,car,24,OK
1480,car,24,OK
1480,car,28,OK
1480,car,18,OK
1481,car,41,OK
1481,car,23,OK
1481,car,56,OK
1481,car,26,OK
1481,car,27,OK
1481,car,18,OK
1482,car,39,OK
1482,car,23,OK
1482,car,59,OK
1482,car,25,OK
1482,car,18,OK
1482,car,27,OK
1482,car,14,OK
1482,car,13,OK
1483,car,39,OK
1483,car,23,OK
1483,car,59,OK
1483,car,25,OK
1483,car,18,OK
1483,car,27,OK
1483,car,14,OK
1483,car,13,OK
1484,car,39,OK
1484,car,23,OK
1484,car,62,OVER-SPEED
1484,car,28,OK
1484,car,28,OK
1484,car,18,OK
1484,car,14,OK
1484,car,12,OK
1484,car,11,OK
1485,car,38,OK
1485,car,67,OVER-SPEED
1485,car,26,OK
1485,car,22,OK
1485,car,18,OK
1485,car,12,OK
1485,car,26,OK
1485,car,11,OK
1485,car,15,OK
1485,car,77,OVER-SPEED
1486,car,37,OK
1486,car,71,OVER-SPEED
1486,car,22,OK
1486,car,29,OK
1486,car,81,OVER-SPEED
1486,car,25,OK
1486,car,18,OK
1486,car,81,OVER-SPEED
1486,car,11,OK
1486,car,12,OK
1486,car,15,OK
1487,car,36,OK
1487,car,76,OVER-SPEED
1487,car,22,OK
1487,car,29,OK
1487,car,25,OK
1487,car,86,OVER-SPEED
1487,car,18,OK
1487,car,11,OK
1487,car,12,OK
1487,car,14,OK
1488,car,37,OK
1488,car,67,OVER-SPEED
1488,car,21,OK
1488,car,31,OK
1488,car,18,OK
1488,car,82,OVER-SPEED
1488,car,12,OK
1488,car,24,OK
1488,car,13,OK
1488,car,13,OK
1489,car,37,OK
1489,car,67,OVER-SPEED
1489,car,21,OK
1489,car,31,OK
1489,car,18,OK
1489,car,82,OVER-SPEED
1489,car,12,OK
1489,car,24,OK
1489,car,13,OK
1490,car,36,OK
1490,car,56,OK
1490,car,21,OK
1490,car,32,OK
1490,car,82,OVER-SPEED
1490,car,23,OK
1490,car,17,OK
1490,car,11,OK
1490,car,13,OK
1490,car,13,OK
1491,car,34,OK
1491,car,43,OK
1491,car,32,OK
1491,car,22,OK
1491,car,85,OVER-SPEED
1491,car,16,OK
1491,car,13,OK
1491,car,11,OK
1491,car,24,OK
1492,car,33,OK
1492,car,35,OK
1492,car,30,OK
1492,car,22,OK
1492,car,88,OVER-SPEED
1492,car,14,OK
1492,car,17,OK
1492,car,13,OK
1492,bus,25,OK
1493,car,35,OK
1493,car,35,OK
1493,car,80,OVER-SPEED
1493,car,22,OK
1493,car,17,OK
1493,car,15,OK
1493,bus,24,OK
1493,car,14,OK
1493,car,12,OK
1493,car,24,OK
1494,car,34,OK
1494,car,77,OVER-SPEED
1494,car,21,OK
1494,car,34,OK
1494,car,17,OK
1494,car,17,OK
1494,bus,24,OK
1494,car,13,OK
1494,car,12,OK
1494,car,25,OK
1495,car,34,OK
1495,car,77,OVER-SPEED
1495,car,21,OK
1495,car,34,OK
1495,car,17,OK
1495,car,17,OK
1495,bus,24,OK
1495,car,13,OK
1495,car,12,OK
1495,car,25,OK
1496,car,78,OVER-SPEED
1496,car,35,OK
1496,car,22,OK
1496,car,35,OK
1496,car,23,OK
1496,car,17,OK
1496,car,14,OK
1496,car,12,OK
1496,car,25,OK
1497,car,74,OVER-SPEED
1497,car,34,OK
1497,car,21,OK
1497,car,41,OK
1497,car,29,OK
1497,car,17,OK
1497,car,12,OK
1497,car,24,OK
1497,car,13,OK
1498,car,73,OVER-SPEED
1498,car,34,OK
1498,car,21,OK
1498,car,41,OK
1498,car,34,OK
1498,car,18,OK
1498,car,13,OK
1498,car,13,OK
1498,car,24,OK
1498,car,12,OK
1499,car,33,OK
1499,car,70,OVER-SPEED
1499,car,43,OK
1499,car,20,OK
1499,car,14,OK
1499,car,39,OK
1499,car,13,OK
1499,car,17,OK
1499,car,23,OK
1500,car,32,OK
1500,car,68,OVER-SPEED
1500,car,43,OK
1500,car,19,OK
1500,car,14,OK
1500,car,45,OK
1500,car,13,OK
1500,car,17,OK
1500,car,23,OK
1501,car,32,OK
1501,car,68,OVER-SPEED
1501,car,43,OK
1501,car,20,OK
1501,car,14,OK
1501,car,45,OK
1501,car,13,OK
1501,car,17,OK
1501,car,23,OK
1502,car,33,OK
1502,car,67,OVER-SPEED
1502,car,50,OK
1502,car,46,OK
1502,car,20,OK
1502,car,14,OK
1502,car,13,OK
1502,car,17,OK
1502,car,23,OK
1503,car,32,OK
1503,car,66,OVER-SPEED
1503,car,55,OK
1503,car,47,OK
1503,car,15,OK
1503,car,19,OK
1503,car,13,OK
1503,car,17,OK
1504,car,32,OK
1504,car,49,OK
1504,car,65,OVER-SPEED
1504,car,59,OK
1504,car,15,OK
1504,car,15,OK
1504,car,19,OK
1504,bus,22,OK
1504,car,16,OK
1505,car,33,OK
1505,car,63,OVER-SPEED
1505,car,64,OVER-SPEED
1505,car,52,OK
1505,car,15,OK
1505,car,15,OK
1505,car,19,OK
1505,car,16,OK
1506,car,31,OK
1506,car,68,OVER-SPEED
1506,car,61,OVER-SPEED
1506,car,57,OK
1506,car,15,OK
1506,car,14,OK
1506,car,19,OK
1506,car,15,OK
1507,car,31,OK
1507,car,68,OVER-SPEED
1507,car,61,OVER-SPEED
1507,car,57,OK
1507,car,15,OK
1507,car,14,OK
1507,car,19,OK
1507,car,15,OK
1508,car,31,OK
1508,car,72,OVER-SPEED
1508,car,60,OK
1508,car,59,OK
1508,car,20,OK
1508,car,16,OK
1508,car,16,OK
1508,car,16,OK
1509,car,31,OK
1509,car,76,OVER-SPEED
1509,car,18,OK
1509,car,59,OK
1509,car,62,OVER-SPEED
1509,car,16,OK
1509,car,20,OK
1509,car,16,OK
1510,car,30,OK
1510,car,80,OVER-SPEED
1510,car,57,OK
1510,car,18,OK
1510,car,17,OK
1510,car,66,OVER-SPEED
1510,car,20,OK
1510,car,16,OK
1510,bus,21,OK
1510,car,12,OK
1511,car,84,OVER-SPEED
1511,car,56,OK
1511,car,29,OK
1511,car,71,OVER-SPEED
1511,car,17,OK
1511,car,16,OK
1511,car,20,OK
1511,car,16,OK
1511,bus,21,OK
1511,car,13,OK
1512,car,80,OVER-SPEED
1512,car,29,OK
1512,car,74,OVER-SPEED
1512,car,54,OK
1512,car,16,OK
1512,car,16,OK
1512,car,20,OK
1512,car,13,OK
1512,car,17,OK
1512,bus,22,OK
1513,car,80,OVER-SPEED
1513,car,29,OK
1513,car,74,OVER-SPEED
1513,car,54,OK
1513,car,16,OK
1513,car,16,OK
1513,car,20,OK
1513,car,13,OK
1513,car,17,OK
1513,bus,21,OK
1514,car,79,OVER-SPEED
1514,car,28,OK
1514,car,81,OVER-SPEED
1514,car,54,OK
1514,car,15,OK
1514,car,19,OK
1514,car,20,OK
1514,car,17,OK
1514,car,13,OK
1515,car,51,OK
1515,car,77,OVER-SPEED
1515,car,29,OK
1515,car,16,OK
1515,car,17,OK
1515,car,88,OVER-SPEED
1515,car,19,OK
1515,car,17,OK
1516,car,73,OVER-SPEED
1516,car,29,OK
1516,car,53,OK
1516,car,16,OK
1516,car,19,OK
1516,car,106,OVER-SPEED
1516,car,18,OK
1516,car,17,OK
1516,car,23,OK
1517,car,28,OK
1517,car,72,OVER-SPEED
1517,car,21,OK
1517,car,52,OK
1517,car,17,OK
1517,car,98,OVER-SPEED
1517,car,18,OK
1517,car,43,OK
1517,car,18,OK
1518,car,20,OK
1518,car,71,OVER-SPEED
1518,car,27,OK
1518,car,50,OK
1518,car,17,OK
1518,car,47,OK
1518,car,19,OK
1518,car,19,OK
1519,car,20,OK
1519,car,71,OVER-SPEED
1519,car,27,OK
1519,car,50,OK
1519,car,17,OK
1519,car,47,OK
1519,car,19,OK
1519,car,19,OK
1520,car,70,OVER-SPEED
1520,car,20,OK
1520,car,27,OK
1520,car,48,OK
1520,car,17,OK
1520,car,62,OVER-SPEED
1520,car,19,OK
1520,car,18,OK
1521,car,67,OVER-SPEED
1521,car,26,OK
1521,car,46,OK
1521,car,18,OK
1521,car,19,OK
1521,car,69,OVER-SPEED
1521,car,19,OK
1522,car,46,OK
1522,car,66,OVER-SPEED
1522,car,26,OK
1522,car,18,OK
1522,car,20,OK
1522,car,76,OVER-SPEED
1522,car,19,OK
1523,car,46,OK
1523,car,65,OVER-SPEED
1523,car,27,OK
1523,car,18,OK
1523,car,19,OK
1523,truck,83,OVER-SPEED
1523,car,19,OK
1523,car,83,OVER-SPEED
1524,car,64,OVER-SPEED
1524,car,44,OK
1524,car,26,OK
1524,car,19,OK
1524,car,20,OK
1524,truck,90,OVER-SPEED
1524,bus,90,OVER-SPEED
1524,car,20,OK
1524,car,11,OK
1524,car,15,OK
1525,car,64,OVER-SPEED
1525,car,44,OK
1525,car,26,OK
1525,car,19,OK
1525,car,20,OK
1525,truck,90,OVER-SPEED
1525,bus,90,OVER-SPEED
1525,car,20,OK
1525,car,11,OK
1525,car,15,OK
1526,car,61,OVER-SPEED
1526,car,44,OK
1526,car,20,OK
1526,car,26,OK
1526,car,19,OK
1526,truck,96,OVER-SPEED
1526,car,19,OK
1526,car,15,OK
1526,car,12,OK
1527,car,61,OVER-SPEED
1527,car,26,OK
1527,car,43,OK
1527,car,19,OK
1527,car,22,OK
1527,truck,100,OVER-SPEED
1527,car,19,OK
1527,car,14,OK
1528,car,60,OK
1528,car,43,OK
1528,car,20,OK
1528,car,25,OK
1528,truck,107,OVER-SPEED
1528,car,24,OK
1528,car,19,OK
1528,car,15,OK
1528,car,14,OK
1529,car,57,OK
1529,car,26,OK
1529,car,41,OK
1529,car,21,OK
1529,car,24,OK
1529,truck,113,OVER-SPEED
1529,car,15,OK
1529,car,14,OK
1529,car,18,OK
1529,bus,19,OK
